week,id,buys_price,buys_quantity,sells_price,sells_quantity
41,10598,159.0,593.0,698.5,904.5
41,10599,95.0,342.0,699.0,491.0
41,10628,493.0,210.0,1955.0,332.0
41,10629,509.0,488.0,1700.0,245.0
41,10620,416.0,1070.0,1845.0,329.0
41,10621,348.0,402.5,1700.0,207.0
41,10622,501.0,453.0,2600.0,309.0
41,10623,303.0,292.0,2600.0,155.0
41,10625,1344.0,148.0,3043.0,225.0
41,10626,544.0,266.0,1700.0,216.0
41,10627,373.0,449.0,2050.0,181.0
41,87405,340005.0,268.0,405019.0,66.0
41,71539,785.0,438.0,1493.0,378.0
41,87408,235117.0,255.0,409995.0,73.0
41,70668,2318.0,37.0,9998.0,53.0
41,83890,1200286.0,25.0,1809595.0,23.0
41,83896,53024.0,193.0,60967.0,155.0
41,38698,1265.0,301.0,1875.0,924.0
41,34389,88.0,250.0,234.0,121.0
41,34388,116.0,420.0,266.0,79.0
41,77653,26.0,2641.0,39.0,11056.0
41,34385,139.0,728.0,346.0,73.0
41,34384,193.0,237.0,785.0,127.0
41,34387,184.0,233.0,270.0,71.0
41,34386,228.0,363.0,322.0,120.0
41,34381,198.0,74.0,243.0,109.0
41,34380,173.0,256.0,253.0,96.0
41,34383,196.0,319.0,594.0,195.0
41,34382,322.0,363.0,2816.0,219.0
41,849,166.0,546.333333333,170.333333333,980.333333333
41,848,1533.0,813.0,2800.0,615.0
41,847,89.0,522.0,129.666666667,522.666666667
41,846,20822.0,90.0,59997.0,22.0
41,845,73.0,1093.33333333,129.0,400.0
41,844,146.0,423.333333333,184.0,1359.66666667
41,843,98.0,541.0,192.5,113.5
41,842,205.0,1011.0,299.0,433.0
41,841,10609.0,67.0,24790.0,55.0
41,840,76.0,334.0,199.0,168.0
41,45938,176.0,647.0,245.0,475.0
41,45939,433.0,3.0,892.0,1707.0
41,45932,953.0,696.0,2040.0,878.0
41,45933,218.0,145.0,737.0,619.0
41,45930,0.0,0.0,373.0,2587.0
41,45931,903.0,354.0,3229.0,880.0
41,45937,3152.0,126.0,7938.0,374.0
41,45934,1809.0,1292.0,3803.0,1310.0
41,45935,844.0,771.0,2443.0,369.0
41,81761,4920000.0,27.0,6479999.0,17.0
41,30868,26.0,588.0,655.0,150.0
41,30869,36.0,297.0,522.0,132.0
41,30860,222.0,84.0,7776.0,60.0
41,30861,41.0,99.0,200.0,188.0
41,34523,71.0,588.0,1174.0,704.0
41,30863,50.0,244.0,1864.0,83.0
41,30864,23.0,1582.0,93.0,218.0
41,34524,800.0,98.0,11180.0,158.0
41,30866,19.0,621.0,294.0,106.0
41,30867,22.0,123.0,410.0,262.0
41,31100,416103.0,37.0,510098.0,23.0
41,69057,39434.0,172.0,54998.0,252.0
41,72980,284.0,258.0,3118.0,140.0
41,72986,891.0,281.0,5499.0,78.0
41,26319,125.0,473.0,200.0,156.0
41,26318,0.0,0.0,713.0,265.0
41,26315,112.0,320.0,325.0,595.0
41,26314,126.0,769.0,218.0,82.0
41,26317,127.0,621.0,219.0,142.0
41,26316,69.0,529.0,121.0,76.0
41,26311,123.0,985.0,209.0,193.0
41,26310,0.0,0.0,433.0,127.0
41,26313,133.0,50.0,154.0,5141.0
41,26312,0.0,0.0,149.0,5267.0
41,27042,133.0,227.0,224.0,347.0
41,27043,118.0,778.0,200.0,247.0
41,27040,109.0,605.0,176.0,359.0
41,27041,49.0,1228.0,104.0,414.0
41,27046,67.0,1265.0,99.0,175.0
41,27047,28.0,893.0,127.0,212.0
41,27044,56.0,2151.0,96.0,192.0
41,27045,136.0,452.0,173.0,324.0
41,27048,107.0,164.0,196.0,393.0
41,27049,117.0,64.0,175.0,217.0
41,76159,10.0,3036.0,504.0,480.0
41,47309,91.0,432.0,402.0,208.0
41,47306,507.0,49.0,6699.0,16.0
41,47304,0.0,0.0,412.0,134.0
41,47303,0.0,0.0,410.0,276.0
41,47302,105.0,228.0,616.0,127.0
41,27594,3376.0,200.0,11899.0,230.0
41,27595,111.0,125.0,312.0,98.0
41,27596,106.0,460.0,301.0,139.0
41,27597,3800.0,1577.0,4500.0,6675.0
41,27590,1164.0,673.0,5364.0,149.0
41,27591,110.0,290.0,202.0,131.0
41,27592,133.0,792.0,232.0,120.0
41,27593,3212.0,383.0,4499.0,212.0
41,27598,2503.0,315.0,5897.0,99.0
41,27599,131.0,747.0,244.0,118.0
41,32299,32368.0,70.0,45898.0,29.0
41,32298,9246.0,104.0,13499.0,189.0
41,32295,50217.0,99.0,124100.0,10.0
41,32294,5515.0,110.0,10393.0,130.0
41,32297,5249.0,192.0,19413.0,106.0
41,32296,6054.0,103.0,14781.0,86.0
41,32291,67800.0,109.0,67999.0,21.0
41,32290,6276.0,178.0,10287.0,173.0
41,32293,6464.0,88.0,8883.0,262.0
41,32292,5697.0,56.0,14252.0,86.0
41,41442,5107.0,28.0,229919.0,6.0
41,32839,0.0,0.0,236.0,118.0
41,32838,130.0,291.0,400.0,85.0
41,32831,0.0,0.0,250.0,162.0
41,32830,188.0,24.0,382.0,66.0
41,32833,0.0,0.0,233.0,1324.0
41,32832,0.0,0.0,253.0,123.0
41,32835,0.0,0.0,363.0,70.0
41,32834,178.0,26.0,686.0,32.0
41,32837,233.0,187.0,325.0,359.0
41,32836,221.0,243.0,500.0,143.0
41,71276,15000.0,346.0,17808.0,1856.0
41,476,0.0,0.0,238.0,512.0
41,477,0.0,0.0,192.0,1579.66666667
41,474,623.0,567.0,1200.0,188.0
41,475,140.0,575.0,273.0,243.0
41,472,0.0,0.0,202.0,234.0
41,473,786.0,305.666666667,791.0,234.0
41,470,65.0,2308.0,109.0,495.0
41,471,500.0,176.0,1500.0,661.666666667
41,478,4150.0,614.666666667,9440.0,102.0
41,479,331.0,387.0,2277.33333333,219.0
41,788,64.0,173.333333333,194.333333333,99.6666666667
41,789,8029.0,85.0,12922.0,49.0
41,784,82.0,251.0,200.0,133.333333333
41,785,3337.0,96.0,7134.0,101.0
41,786,67.0,1.0,78.0,1292.33333333
41,787,130.0,777.0,189.0,157.0
41,780,0.0,0.0,105.0,312.0
41,781,119.0,556.0,219.0,231.5
41,782,65.0,25.0,163.5,1499.5
41,783,139.0,884.5,201.0,179.0
41,24762,77.0,2262.0,117.0,69517.0
41,24763,0.0,0.0,19.0,113761.0
41,24760,20.0,4160.0,36.0,2103.0
41,24761,85.0,13418.0,145.0,2218.0
41,24766,0.0,0.0,19.0,97078.0
41,38249,172.0,1052.0,944.0,484.0
41,24764,109.0,142.0,128.0,64917.0
41,24765,219.0,240.0,255.0,23179.0
41,38244,2061.0,98.0,7961.0,174.0
41,38245,559.0,125.0,2097.0,240.0
41,38246,406.0,619.0,2349.0,183.0
41,24769,17.0,100.0,19.0,130084.0
41,38240,1369.0,124.0,4935.0,103.0
41,38241,626.0,495.0,4110.0,69.0
41,38242,60196.0,112.0,111076.0,78.0
41,38243,3500.0,378.0,29994.0,32.0
41,66416,3.0,2938.0,111.0,1403.0
41,66417,6.0,1256.0,76.0,1696.0
41,66414,8054.0,12.0,18736.0,99.0
41,66415,2.0,1364.0,137.0,1141.0
41,66412,3.0,1562.0,169.0,1003.0
41,66413,3.0,2932.0,139.0,769.0
41,66410,3.0,3952.0,102.0,1874.0
41,66411,2.0,2405.0,107.0,940.0
41,66418,23.0,2466.0,162.0,2764.0
41,38127,10.0,13040.0,38.0,204294.0
41,14731,96.0,371.0,584.0,311.0
41,15508,9049.5,350.5,10236.5,1720.0
41,15506,0.0,0.0,397.0,429.0
41,15507,1616.0,69.0,3248.0,310.0
41,15504,0.0,0.0,394.0,679.0
41,15505,0.0,0.0,236.0,548.0
41,15503,233.0,14.0,431.0,448.0
41,15500,0.0,0.0,233.0,5121.0
41,15501,0.0,0.0,633.0,507.0
41,26058,74.0,234.0,123.0,485.0
41,26059,120.0,584.0,121.0,906.0
41,26052,118.0,421.0,119.0,1011.0
41,26053,68.0,193.0,100.0,348.0
41,26050,75.0,530.0,125.0,333.0
41,26051,120.0,867.0,121.0,1294.0
41,26056,120.0,686.0,121.0,802.0
41,26057,71.0,163.0,232.0,45.0
41,26054,74.0,202.0,123.0,342.0
41,26055,114.0,321.0,115.0,799.0
41,27909,1009.0,734.0,1609.0,197.0
41,27908,116.0,609.0,180.0,178.0
41,27907,569.0,135.0,1561.0,417.0
41,27906,104.0,423.0,193.0,152.0
41,27905,605.0,350.0,1394.0,349.0
41,27904,91.0,105.0,191.0,93.0
41,27903,1460.0,1541.0,1496.0,9717.0
41,27902,118.0,226.0,163.0,373.0
41,27901,393.0,112.0,1789.0,275.0
41,27900,116.0,195.0,191.0,128.0
41,46077,5234.0,64.0,12442.0,156.0
41,46074,5158.0,130.0,7756.0,489.0
41,11995,335.0,695.0,585.0,151.0
41,11994,248.0,676.0,479.0,252.5
41,11997,622.0,734.0,1699.0,266.0
41,11996,110.0,471.0,179.0,397.5
41,11991,404.0,1190.0,804.0,464.0
41,11990,328.0,1253.0,488.0,204.0
41,11993,431.0,722.0,930.0,192.0
41,11992,157.0,571.0,218.0,300.0
41,46072,4454.0,121.0,9734.0,168.0
41,11999,253.0,535.0,500.0,321.0
41,11998,129.0,1474.0,194.0,348.5
41,46073,5029.0,69.0,7728.0,238.0
41,10028,3508.0,11.0,0.0,0.0
41,10029,20100.0,44.0,0.0,0.0
41,10026,5110.0,4.0,0.0,0.0
41,10027,10101.0,79.0,0.0,0.0
41,10024,50001.0,67.0,2090000.0,4.0
41,10025,30000.0,36.0,0.0,0.0
41,10023,6400.0,23.0,0.0,0.0
41,10020,11102.0,60.0,0.0,0.0
41,12318,0.0,0.0,3.0,48672.0
41,12319,2.0,219162.0,4.0,37525.0
41,34154,30080.0,58.0,49934.0,26.0
41,49757,900.0,69.0,4520.0,236.0
41,30691,15666674.0,2182.0,19509999.0,23.0
41,49755,117.0,597.0,2007.0,241.0
41,34150,13664.0,21.0,26997.0,14.0
41,49753,503.0,355.0,2200.0,267.0
41,29149,42.0,1234.0,50.0,753.0
41,29148,120.0,972.0,155.0,1221.0
41,49750,537.0,471.0,2073.0,301.0
41,29141,112.0,3699.0,115.0,2962.0
41,29140,142.0,2827.0,143.0,1105.0
41,29143,132.0,709.0,138.0,1628.0
41,29142,85.0,2657.0,136.0,2481.0
41,29145,105.0,480.0,106.0,1402.0
41,29144,117.0,2543.0,122.0,865.0
41,29147,39.0,1163.0,41.0,2902.0
41,29146,171.0,1992.0,205.0,1823.0
41,20175,901.0,1012.0,1391.0,1060.0
41,20174,654.0,1749.0,1418.0,911.0
41,34158,15314.0,59.0,24707.0,45.0
41,34159,5109.0,139.0,12300.0,171.0
41,1638,2780.0,141.0,10982.0,56.0
41,1639,1539.0,161.0,3252.0,286.0
41,1634,15548.0,152.0,35545.0,26.0
41,1635,3160.33333333,228.666666667,4961.0,429.0
41,1636,1685.66666667,581.333333333,2774.0,630.0
41,1637,6535.0,374.0,9941.0,824.0
41,12316,12.0,7615.0,58.0,13789.0
41,12317,2.0,11975.0,31.0,12713.0
41,12314,5.0,370095.0,18.0,175082.0
41,12315,164.0,5687.0,550.0,6626.0
41,12312,1.0,18096.0,13.0,29317.0
41,12313,1.0,10254.0,6.5,42989.5
41,12311,1.0,71213.0,10.0,44862.0
41,46078,5020.0,77.0,9219.0,250.0
41,46079,5371.0,151.0,18999.0,111.0
41,78648,806060.0,19.0,1339548.0,13.0
41,73619,10948.0,269.0,34984.0,29.0
41,85289,61358.0,107.0,199998.0,12.0
41,19366,36369.0,66.0,53144.0,167.0
41,82882,58008.0,143.0,70807.0,752.0
41,19364,67779.0,65.0,98996.0,53.0
41,19365,66160.0,60.0,109990.0,56.0
41,19362,16680.0,92.0,29300.0,115.0
41,19363,7342.0,305.0,10387.0,546.0
41,19360,81116.0,392.0,114561.0,205.0
41,19361,25077.0,19.0,29900.0,191.0
41,85280,151538.0,268.0,239999.0,24.0
41,76394,703.0,10360.0,1792.0,406.0
41,84732,11111.0,216.0,15889.0,221.0
41,82777,77781.0,36.0,114505.0,57.0
41,47675,138.0,307.0,524.0,141.0
41,47673,79.0,39.0,111.0,658.0
41,47672,75.0,91.0,111.0,1283.0
41,47679,135.0,36.0,332.0,145.0
41,47678,107.0,111.0,207.0,134.0
41,3098,192.0,3147.0,292.0,126.0
41,3099,81.0,225.0,159.0,113.0
41,3092,181.0,496.0,215.0,110.0
41,3093,103.0,1022.0,212.0,94.0
41,3090,246.0,907.0,297.0,116.0
41,3091,52.0,355.0,350.0,56.0
41,3096,746.0,1131.33333333,766.0,201.0
41,3097,713.0,1147.66666667,744.0,152.0
41,3094,175.0,115.0,199.333333333,111.666666667
41,3095,283.0,455.0,571.0,267.0
41,74825,22000.0,313.0,34393.0,156.0
41,72258,1116.0,1861.0,2926.0,364.0
41,9065,707.0,55.0,28000.0,26.0
41,9064,2510.0,116.0,18997.0,33.0
41,9067,1130.0,207.0,35300.0,17.0
41,9066,1456.0,62.0,29412.0,69.0
41,9061,1146.0,130.0,16381.0,119.0
41,9060,204999.0,42.0,499998.0,17.0
41,9063,1812.0,81.0,24505.0,47.0
41,9062,517.0,72.0,20999.0,47.0
41,9069,2077.0,72.0,33333.0,23.0
41,9068,535.0,142.0,24489.0,34.0
41,27931,1494.0,1770.0,1516.0,10053.0
41,11036,352.0,1009.0,474.0,534.0
41,11037,902.0,233.0,3328.0,236.0
41,31102,341811.0,81.0,499897.0,14.0
41,86251,100000000.0,9.0,0.0,0.0
41,31104,285112.0,38.0,485101.0,19.0
41,11033,613.0,247.0,2422.0,497.0
41,31106,701424.0,88.0,999898.0,20.0
41,31107,1121467.0,34.0,2009999.0,7.0
41,31108,371548.0,107.0,572297.0,19.0
41,11038,600.0,286.0,3489.0,217.0
41,11039,607.0,397.0,3442.0,372.0
41,14206,57.0,97.0,230.0,491.0
41,14207,57.0,98.0,148.0,803.0
41,14204,116.0,204.0,1117.0,239.0
41,14205,65.0,907.0,165.0,385.0
41,14202,82.0,112.0,148.0,230.0
41,14203,96.0,313.0,152.0,546.0
41,14200,57.0,67.0,148.0,480.0
41,14201,0.0,0.0,346.0,305.0
41,14208,54.0,985.0,109.0,291.0
41,14209,62.0,2442.0,120.0,412.0
41,36826,22271.0,162.0,45040.0,117.0
41,36827,45044.0,74.0,87437.0,116.0
41,36824,46004.0,99.0,59990.0,140.0
41,36825,36240.0,135.0,63578.0,125.0
41,36822,6342.0,133.0,10000.0,144.0
41,36823,1784.0,1116.0,3200.0,199.0
41,36820,22678.0,50.0,32677.0,78.0
41,36821,8.0,11136.0,47.0,3326.0
41,36828,25.0,12396.0,38.0,5474.0
41,36829,486.0,154.0,3083.0,310.0
41,71702,1127.0,3446.0,1539.0,3503.0
41,87616,303930.0,7.0,429883.0,85.0
41,71709,112.0,328.0,0.0,0.0
41,66650,1805.0,4419.0,2370.0,46780.0
41,33999,2512.0,699.0,9895.0,62.0
41,33998,10011.0,141.0,10012.0,160.0
41,33991,627.0,97.0,8012.0,54.0
41,33990,1099.0,87.0,2096.0,203.0
41,33993,1411.0,120.0,2188.0,189.0
41,33992,1133.0,590.0,9018.0,140.0
41,33995,194.0,210.0,1573.0,340.0
41,33994,300.0,376.0,7495.0,111.0
41,33997,457.0,92.0,1500.0,179.0
41,33996,170.0,520.0,1662.0,360.0
41,19367,76401.0,61.0,112444.0,76.0
41,77704,20353.0,86.0,59998.0,47.0
41,41538,8480.0,92.0,69476.0,40.0
41,13059,460.0,779.0,1159.0,509.0
41,76391,2.0,19.0,320.0,415.0
41,73938,104.0,273.0,0.0,0.0
41,41532,41512.0,120.0,72466.0,93.0
41,41533,40000.0,49.0,79995.0,28.0
41,41530,8170.0,50.0,67998.0,20.0
41,26298,123.0,957.0,244.0,196.0
41,26299,144.0,480.0,210.0,198.0
41,41531,29550.0,116.0,49999.0,43.0
41,26290,141.0,1261.0,209.0,171.0
41,26291,0.0,0.0,399.0,1455.0
41,26292,154.0,415.0,1218.0,612.0
41,26293,0.0,0.0,366.0,275.0
41,26294,121.0,449.0,271.0,181.0
41,26295,0.0,0.0,144.0,584.0
41,26296,121.0,742.0,494.0,52.0
41,26297,133.0,1.0,155.0,3359.0
41,13054,753.0,1181.0,1499.0,302.0
41,41535,21709.0,69.0,49999.0,26.0
41,20839,11333.0,1176.0,21790.0,634.0
41,5038,29.0,1645.0,104.0,689.0
41,5039,10.0,649.0,755.0,72.0
41,5036,39.0,288.0,106.0,904.0
41,5037,106.0,2627.0,791.0,97.0
41,5034,17.0,122.0,99.0,1246.0
41,5035,26.0,1918.0,143.0,1102.0
41,5032,125.0,1714.0,497.0,111.0
41,5033,44.0,909.0,140.0,762.0
41,5030,16.0,314.0,200.0,237.0
41,5031,10.0,353.0,200.0,112.0
41,37697,2876.0,110.0,0.0,0.0
41,37699,1673.0,148.0,0.0,0.0
41,27653,68.0,432.0,104.0,861.0
41,27652,70.0,864.0,105.0,844.0
41,27650,5563.0,186.0,8962.0,2099.0
41,27657,68.0,551.0,104.0,451.0
41,27656,56.0,656.0,100.0,424.0
41,27655,69.0,3570.0,109.0,120.0
41,27654,63.0,575.0,108.0,450.0
41,27659,68.0,422.0,132.0,1936.0
41,27658,62.0,1102.0,99.0,231.0
41,38177,1727.0,175.0,7582.0,170.0
41,38174,4034.0,87.0,11499.0,65.0
41,32318,11810.0,375.0,18448.0,279.0
41,32319,60256.0,213.0,159966.0,14.0
41,38175,1682.0,308.0,8079.0,283.0
41,32310,5220.0,148.0,8906.0,291.0
41,32311,16354.0,99.0,44995.0,29.0
41,32312,4029.0,122.0,9895.0,154.0
41,32313,6217.0,241.0,9556.0,242.0
41,47530,6852.0,293.0,17641.0,101.0
41,32315,65051.0,242.0,100000.0,39.0
41,47532,15521.0,45.0,58994.0,12.0
41,47533,5570.0,95.0,8880.0,279.0
41,34847,329.0,158.0,1877.0,106.0
41,1371,114.0,739.333333333,181.0,1152.33333333
41,34844,485.0,790.0,1700.0,148.0
41,1370,88.0,1045.0,135.0,1941.0
41,38179,10162.0,285.0,17500.0,66.0
41,14297,209.0,144.0,599.0,286.0
41,1375,102.0,595.0,165.0,178.0
41,1374,115.0,384.0,181.0,455.0
41,24357,1522.0,19400.0,1811.0,78681.0
41,24356,54.0,293798.0,61.0,4443330.0
41,24355,181.0,48363.0,231.0,135879.0
41,24354,459.0,50531.0,633.0,66025.0
41,24353,84.0,47444.0,113.0,66451.0
41,24352,4.0,31755.0,5.0,1758901.0
41,24351,1598.0,21459.0,1898.0,52346.0
41,24350,60.0,674532.0,69.0,1575568.0
41,14292,375.0,286.0,4059.0,441.0
41,24359,29.0,104959.0,32.0,1056170.0
41,24358,1680.0,20128.0,1854.0,60947.0
41,36659,305.0,543.0,549.0,654.0
41,32579,101.0,150.0,185.0,91.0
41,13207,178.0,1432.0,812.0,422.0
41,13206,1601.0,2577.0,3415.0,2981.5
41,13205,10.0,504.0,59.0,8674.0
41,13204,26.0,2032.0,50.0,4171.0
41,13203,2203.0,1640.0,3709.0,395.0
41,13202,91.0,2727.0,159.0,2395.0
41,13201,2634.0,3350.0,4053.0,1764.0
41,13200,9.0,417.0,10.0,13075.5
41,13209,845.0,1013.0,1545.0,127.0
41,13208,707.0,713.0,1368.0,253.5
41,627,502.0,75.0,4549.0,242.0
41,12155,6.0,69781.0,11.0,164073.5
41,12156,6.0,106612.0,11.0,317059.0
41,624,141.0,767.0,341.0,142.0
41,12150,135.0,3960.0,716.0,849.0
41,12151,2.0,103.0,7.0,266042.5
41,621,0.0,0.0,156.0,17444.0
41,12153,6.0,86410.0,11.0,188250.5
41,12158,6.5,89867.0,9.5,117289.0
41,629,2433.0,274.333333333,3215.66666667,443.0
41,628,155.0,3109.0,295.0,229.0
41,32576,133.0,446.0,189.0,216.0
41,26816,512.0,310.0,1412.0,155.0
41,26817,66.0,212.0,146.0,353.0
41,25404,97.0,513.0,1348.0,30.0
41,25405,109.0,590.0,221.0,98.0
41,25406,189.0,241.0,220.0,83.0
41,383,586.0,1427.0,795.0,238.0
41,25400,10.0,386.0,600.0,76.0
41,25401,67.0,234.0,262.0,184.0
41,25402,61.0,285.0,140.0,67.0
41,25403,68.0,294.0,168.0,52.0
41,26812,263.0,540.0,1346.0,121.0
41,25408,183.0,321.0,349.0,87.0
41,25409,116.0,428.0,291.0,62.0
41,26813,100.0,217.0,101.0,888.0
41,26810,0.0,0.0,1367.0,254.0
41,26811,100.0,205.0,116.0,1306.0
41,2873,71.0,334.0,99.0,187.0
41,2872,62.0,940.0,124.0,140.0
41,2871,44.0,76.0,144.0,169.0
41,2870,62.0,586.0,260.0,109.0
41,2877,159.0,523.0,246.0,115.0
41,2876,101.0,882.0,160.0,152.0
41,2875,63.0,1510.66666667,90.0,182.0
41,2874,63.0,2623.0,109.0,230.0
41,2879,96.0,392.666666667,195.0,31.0
41,2878,65.0,2241.0,200.0,98.0
41,15319,132.0,327.0,421.0,544.0
41,15318,218.0,123.0,3400.0,240.0
41,15317,12797.0,105.0,19891.0,256.0
41,15316,13579.0,278.5,17284.0,196.0
41,15315,11438.0,230.0,16938.0,346.0
41,15314,30673.0,110.5,41241.5,390.5
41,15312,11453.0,108.5,17517.0,303.0
41,15311,11449.0,109.0,17691.0,194.0
41,15310,2100.0,273.0,3875.0,642.0
41,1018,83.0,394.0,183.0,116.0
41,9266,311.0,22920.5,320.0,7179.0
41,9265,67.0,16742.5,188.0,5688.5
41,9264,66.0,6331.0,177.0,2589.0
41,9263,109.0,7763.0,224.0,4436.0
41,1010,189.0,968.0,300.0,116.0
41,1011,0.0,0.0,232.0,381.666666667
41,1012,57.0,1734.0,119.0,1337.0
41,1013,72.0,594.0,350.0,210.0
41,1014,47.0,773.0,122.0,182.0
41,1015,169.0,711.0,207.666666667,1121.66666667
41,1016,182.0,548.666666667,249.0,170.0
41,1017,172.0,713.0,218.333333333,1669.66666667
41,28719,116.0,210.0,117.0,1213.0
41,28718,1517.0,756.0,1520.0,2461.0
41,28713,117.0,210.0,118.0,879.0
41,28712,580.0,83.0,1389.0,73.0
41,28711,116.0,202.0,117.0,1430.0
41,28710,1517.0,705.0,1534.0,2043.0
41,28717,0.0,0.0,184.0,507.0
41,28716,1515.0,1047.0,1534.0,2046.0
41,28715,1095.0,97.0,1693.0,255.0
41,28714,0.0,0.0,169.0,388.0
41,14444,7024.0,225.0,9375.0,246.0
41,14445,6406.0,159.0,8788.0,282.0
41,14446,6286.0,271.0,10136.0,167.0
41,14447,5532.5,217.5,25024.0,157.0
41,14440,116.5,5.0,498.0,264.0
41,14441,5195.5,266.5,8093.0,215.0
41,14443,23759.0,209.0,32290.0,286.0
41,14448,5334.0,201.0,9514.0,207.5
41,14449,4207.0,175.0,10068.0,106.0
41,11549,2052.0,181.0,6358.0,244.0
41,11546,752.0,615.0,4766.0,277.0
41,11547,1722.5,239.0,6734.5,359.5
41,11544,1330.0,398.0,5554.0,654.0
41,11542,407.0,320.0,800.0,169.0
41,11543,1607.0,549.0,4046.0,372.0
41,11540,383.0,1757.0,870.0,1006.0
41,11541,218.0,1033.0,790.0,628.0
41,13940,132.0,103.0,2160.0,126.0
41,13942,154.0,253.0,500.0,293.0
41,13943,132.0,250.0,1232.0,321.0
41,13944,133.0,338.0,330.0,347.0
41,13945,147.0,428.0,647.0,578.0
41,13946,105.0,446.0,653.0,441.0
41,13947,105.0,451.0,703.0,349.0
41,13949,112.0,426.0,606.0,251.5
41,2091,183.0,1439.33333333,197.0,198.333333333
41,2090,750.0,59.0,1486.0,377.0
41,2093,220.0,1693.0,314.0,459.0
41,2092,576.0,108.0,2369.0,64.0
41,2095,89.0,2360.33333333,132.0,881.0
41,2094,582.0,492.0,1695.0,142.0
41,2097,181.0,1041.0,264.0,187.0
41,2096,1219.0,844.5,1289.5,1257.5
41,2099,490.0,33.3333333333,1290.0,213.0
41,2098,763.0,321.5,1163.0,280.5
41,14998,338.0,857.0,820.0,247.0
41,14999,194.0,643.0,1193.0,346.0
41,14996,173.0,360.0,4398.0,286.0
41,14997,120.0,216.0,500.0,315.0
41,14994,71.0,803.0,271.0,776.0
41,14995,241.0,299.0,1360.0,366.0
41,14992,264.0,607.0,1053.0,435.0
41,14993,72.0,1251.0,200.0,692.0
41,14990,72.0,781.5,599.0,425.0
41,14991,1517.0,728.0,3791.0,438.0
41,41648,30564.0,132.0,0.0,0.0
41,41649,281019.0,284.0,0.0,0.0
41,41644,83023.0,269.0,0.0,0.0
41,41645,430304.0,139.0,5999999.0,1.0
41,41646,431107.0,405.0,0.0,0.0
41,41647,260806.0,186.0,5999999.0,1.0
41,41640,133104.0,624.0,0.0,0.0
41,41641,40467.0,186.0,0.0,0.0
41,41642,131360.0,259.0,5999999.0,1.0
41,41643,47712.0,380.0,4999999.0,1.0
41,34770,422.0,178.0,1894.0,89.0
41,34771,222.0,150.0,1889.0,186.0
41,34772,291.0,12.0,1291.0,119.0
41,34773,6806.0,202.0,12508.0,67.0
41,34774,1644.0,327.0,2999.0,105.0
41,34775,691.0,220.0,5590.0,65.0
41,34776,267.0,223.0,1763.0,158.0
41,34777,240.0,112.0,1631.0,110.0
41,34778,218.0,80.0,1579.0,218.0
41,34779,4676.0,155.0,13938.0,70.0
41,19938,2241.0,1527.0,4968.0,438.0
41,3320,96.0,16473.3333333,254.0,204.0
41,3321,67.0,390.0,144.0,520.0
41,3322,241.0,3069.0,440.0,151.0
41,3323,323.0,1917.0,641.0,319.0
41,3324,509.0,2104.0,609.0,155.333333333
41,3325,503.0,1168.0,1058.0,99.0
41,3326,146.0,1335.0,868.0,224.0
41,3327,259.0,456.0,704.0,104.0
41,3328,231.0,641.0,427.0,86.0
41,3329,159.0,1163.0,359.0,116.333333333
41,85989,5340162.0,14.0,7278800.0,5.0
41,19932,904.0,1958.0,1342.0,2312.0
41,79729,202143.0,178.0,298765.0,84.0
41,79726,67002.0,113.0,77548.0,284.0
41,1849,1293.0,983.666666667,1294.0,1334.66666667
41,1848,1055.0,524.333333333,1273.66666667,1430.33333333
41,1842,1248.0,743.666666667,1279.0,1245.33333333
41,1841,1253.0,1225.66666667,1284.0,1058.33333333
41,1840,600.0,264.0,2453.0,109.0
41,1847,553.0,603.0,1402.0,105.5
41,1846,1218.0,618.5,1290.5,1431.5
41,1845,1241.0,576.5,1291.0,1388.5
41,1844,508.0,334.0,2030.0,192.0
41,85363,120028.0,295.0,252525.0,7.0
41,85361,22995.0,295.0,175049.0,10.0
41,8495,10.0,26390.0,65.0,71957.0
41,77983,6679.0,3035.0,12069.0,888.0
41,77985,750101.0,32.0,1440886.0,41.0
41,77989,1510581.0,24.0,3999896.0,7.0
41,12731,0.0,0.0,5.0,85508.0
41,37451,8011.0,16.0,0.0,0.0
41,37453,7326.0,24.0,0.0,0.0
41,69975,177742.0,277.0,229980.0,62.0
41,31101,311669.0,57.0,480000.0,19.0
41,11034,229.0,403.0,412.0,339.0
41,31103,1630000.0,111.0,2300000.0,16.0
41,11032,657.5,209.0,2097.0,283.0
41,80080,377.0,19872.0,738.0,29691.0
41,31105,850021.0,133.0,1089999.0,8.0
41,11030,311.0,576.0,1409.0,363.0
41,11031,1300.0,261.0,2180.0,245.0
41,76586,65.0,1111.0,423.0,743.0
41,47732,0.0,0.0,384.0,90.0
41,47733,233.0,135.0,256.0,1102.0
41,47730,0.0,0.0,374.0,153.0
41,47736,0.0,0.0,400.0,228.0
41,47735,0.0,0.0,277.0,160.0
41,47739,140.0,134.0,490.0,56.0
41,48700,2467.0,672.0,3439.0,834.0
41,48704,2466.0,816.0,3064.0,385.0
41,74987,3785.0,81.0,9796.0,52.0
41,74989,136.0,232.0,469.0,367.0
41,45775,10151.0,107.0,21500.0,88.0
41,45777,575.0,1106.0,4556.0,569.0
41,45772,5718.0,68.0,17999.0,230.0
41,76638,1862.0,1019.0,11002.0,54.0
41,45778,2003.0,73.0,9498.0,170.0
